	run	trialNum	ITIDur	gratingPosX	gratingPosY	gratingOri	gratingAng	cue	cond
54	0	54	250	-6.996199469114822	-0.2306360517297333	358.1118765126467	268.1118765126467	honeybee.png	27
55	0	55	250	-4.519750602817995	5.345264678977681	49.783422031672615	319.7834220316726	car.png	30
56	0	56	500	-3.4674701029887998	-6.080842958412825	299.6930217972616	209.69302179726162	horse.png	25
57	0	57	500	6.5496457713095095	2.470251054117261	159.33563316920277	69.33563316920275	seagull.png	19
58	0	58	250	0.20226519360008768	-6.997077160604843	268.3442064018793	178.3442064018793	bowl01.png	23
59	0	59	250	6.0391444169477415	3.539595275063087	149.62506013668983	59.625060136689825	ram.png	18
60	0	60	250	0.6707343742477719	6.967791285565496	95.49847140648373	5.498471406483728	pillbottle.png	16
61	0	61	500	-1.0510526530455264	6.920642189892927	81.36435866041285	351.36435866041285	trampoline.png	31
62	0	62	250	-6.188970890109569	-3.2705717117006263	332.14571491202196	242.14571491202193	key01.png	26
63	0	63	250	-1.5398724539289517	-6.828527866651116	282.7079627978467	192.7079627978467	pugdog.png	24
64	0	64	500	-1.0510526530455264	6.920642189892927	81.36435866041285	351.36435866041285	trampoline.png	31
65	0	65	500	6.5496457713095095	2.470251054117261	159.33563316920277	69.33563316920275	seagull.png	19
66	0	66	250	-1.5398724539289517	-6.828527866651116	282.7079627978467	192.7079627978467	pugdog.png	24
67	0	67	500	6.5496457713095095	2.470251054117261	159.33563316920277	69.33563316920275	seagull.png	19
68	0	68	250	0.20226519360008768	-6.997077160604843	268.3442064018793	178.3442064018793	bowl01.png	23
69	0	69	500	6.5496457713095095	2.470251054117261	159.33563316920277	69.33563316920275	seagull.png	19
70	0	70	500	-3.4674701029887998	-6.080842958412825	299.6930217972616	209.69302179726162	horse.png	25
71	0	71	250	-5.4943465734189685	4.337298206390614	38.28795433748314	308.28795433748314	blueberry01.png	29
72	0	72	250	6.698491691664139	-2.0322915776793717	196.8775560944083	106.87755609440832	tissuebox01b.png	20
73	0	73	250	-6.188970890109569	-3.2705717117006263	332.14571491202196	242.14571491202193	key01.png	26
74	0	74	250	-6.936774801524072	0.9386987551609238	7.706570198689803	277.7065701986898	litterbox.png	28
75	0	75	500	4.638205014166555	-5.242809766390558	228.50147889115388	138.50147889115388	measuringtape01.png	22
76	0	76	250	4.537277262980355	5.3303953923551965	130.40470736685478	40.40470736685478	dolly01.png	17
77	0	77	500	-3.4674701029887998	-6.080842958412825	299.6930217972616	209.69302179726162	horse.png	25
78	0	78	250	0.20226519360008768	-6.997077160604843	268.3442064018793	178.3442064018793	bowl01.png	23
79	0	79	250	-5.4943465734189685	4.337298206390614	38.28795433748314	308.28795433748314	blueberry01.png	29
