	run	trialNum	ITIDur	gratingPosX	gratingPosY	gratingOri	gratingAng	saccadeType	saccadeDuration	saccadeInput
0	1	0	2.5	5.024942434646412	4.873392404525802	135.87716760998515	45.87716760998514	Saccade	1	Mouse
1	1	1	4.5	6.652293127515913	-2.1787602313252714	198.13466556614716	108.13466556614716	Saccade	1	Mouse
2	1	2	3.5	-6.091645802181816	3.448456382319581	29.514027167224413	299.5140271672244	Saccade	1	Mouse
3	1	3	5.5	-6.942011169853433	-0.899155669297691	352.6199202887187	262.6199202887187	Saccade	1	Mouse
